ID	LABEL	TEXT
425	0	remove old battery
426	0	press 4
427	0	put cube in pot
428	0	fill teapot
429	0	examine sundial
430	0	get mace
431	0	go to windy cave
432	0	take vase
433	1	dragon, give ring to me
434	0	examine red statuette
435	0	remove bit
436	0	insert yellow card in slot
437	0	get earth crystal
438	0	remove third brick
439	0	take perfume
440	0	x pig
441	0	break bubble with axe
442	0	unlock it with gothic key
443	0	hear
444	0	get beef
445	0	put it in bag
446	0	give thumb to robot
447	0	x gate
448	0	ask charles about chest
449	0	ask belboz about figure
450	0	get balm
451	0	join golden rod to green rod
452	0	put silver coin in pocket
453	0	read features in newspaper
454	0	wait for 35 minutes
455	0	get plotter
456	0	take emerald
457	0	cut jacket with glass
458	0	get teapot, mat, letter opener, matchbook and paper
459	0	blorple 5
460	0	drop food
461	0	lower flag
462	0	foe
463	0	turn isis
464	0	write 1 on cube
465	0	fill pot with water
466	0	get hat
467	0	take spell book from zipper
468	0	get bottle
469	0	examine watch
470	0	throw rock at stick
471	0	enter window
472	0	get caliper
473	0	unscrew panel
474	0	get beam
475	0	unlock jewellery box with gold key
476	0	put coffin in case
477	0	look through window
478	0	ask what gnome looking for
479	0	unlock gate
480	0	put control in top socket
481	0	learn exex
482	0	drop pile
483	0	x rods
484	0	get spoon
485	0	open cupboard
486	0	turn c
487	0	drop egg
488	0	take thing
489	0	push coffin s
490	0	get bomb
491	0	take bread from zipper
492	0	climb on stage
493	0	go panel
494	0	get painting
495	0	unlock compartment
496	0	kill sofia with opener
497	0	get ampoule
498	0	put coin in zipper
499	0	stand on chair
500	0	pull rods
501	0	take rune
502	0	spread peanut butter on frank
503	0	frotz coin
504	0	x well
505	0	ask man about hammer
506	0	put ace in projector
507	0	drop banana
508	0	put ashes on coin
509	0	yomin ogre
510	0	dip rag in water
511	0	examine boy
512	0	get brass key
513	0	drop shield
514	0	open grate
515	0	show file to district attorney
516	0	examine key
517	0	cut coconut with axe
518	0	s
519	0	enter boat
520	0	get matchbox
521	0	put egg in pot
522	0	drop blanket
523	0	tinsot water
524	1	cheryl, pull rods
525	0	yonk malyon spell
526	0	get fig
527	0	ask gnome for ball
528	0	drop bladder
529	0	x mine
530	0	put gnomon in hole
531	0	take toy
532	0	chop ice with axe
533	0	drop spade
534	0	open secret door
535	0	get glasses
536	0	ask kemp about circuit breaker
537	0	get link
538	0	examine dagger
539	0	get container
540	0	wave it in moonlight
541	0	put mana in bottom socket
542	0	put gray rod in pot
543	0	dig sand
544	0	turn valve with crowbar
545	0	paper
546	0	take white rod
547	0	drop bible
548	0	take sword
549	1	tell pigeon to get ruby
550	0	go through south wall
551	0	get it
552	0	close receptacle
553	0	x boots
554	0	open can
555	0	x prep table
556	0	turn wireless on
557	0	look under lily pad
558	0	take shroud
559	0	drop brown
560	0	take ledger
561	0	fill bucket with water
562	0	put all in fireplace
563	0	read writing
564	0	examine cottage
565	0	put packet in pot
566	0	touch flower
567	0	pray to kraxis
568	0	enter stall
569	0	examine splinter
570	0	slide a
571	0	take capsule
572	0	take marker
573	0	put dust in vent
574	0	turn page
575	0	look up indanaz in leshosh
576	0	read faded
577	0	give gloves to zombie
578	0	take dusty scroll
579	0	put white in slot
580	0	put star on pack
581	0	gnusto rezrov spell
582	0	wind canary
583	0	gnusto gloth
584	0	give pumpkin to fairy godmother
585	0	sharpen knife on rock
586	0	drop screwdriver
587	0	cuss
588	0	read scrawled
589	0	drop walkie
590	0	open wallet
591	0	bunyon
592	0	x clingfilm
593	0	ask bum about anna
594	1	mouse, south
595	0	tossio golem
596	0	open blue bottle
597	0	jump out window
598	0	ask proprietor about amulet
599	0	open bottle
600	0	say candle
601	0	take butter
602	0	get drill
603	0	x fountain
604	0	help midget
605	0	take manual
606	0	watch video
607	0	polish orb
608	0	cross river
609	0	pour wine in blue goblet
610	0	open buoy
611	0	ask gnome about prinout
612	0	look up elijah inrecord
613	0	put soap on zipper
614	0	give mouse to fairy godmother
615	0	plant bean in vegetable plot
616	0	take black rod
617	0	drop magnet
618	0	wear armour
619	0	get large key
620	0	get key
621	0	turn key
622	0	wear mask
623	0	put ladder under tree
624	0	look under stairs
625	0	put collar on dog
626	0	get golden cluster
627	0	wait
628	0	eat gigantic quantity of just-right porridge
629	0	get milkbottle
630	0	drop volcano in water
631	0	x grenade
632	0	take sack
633	0	examine remote control
634	0	x handle
635	0	examine memorial
636	0	open fur sack
637	0	get ruby cluster
638	0	enter dish
639	0	learn fweep
640	0	get dead mouse
641	0	get mirror
642	0	get blue
643	0	push tree north
644	0	unlock door
645	0	strike it
646	0	press 3
647	0	remove second board
648	0	pull mat
649	0	take cage
650	0	examine large chair
651	0	drop pot
652	0	take clock
653	0	take coconut
654	0	x metal thing
655	0	x frank
656	0	touch waterfall
657	0	get sceptre
658	0	get accordion
659	0	take robe
660	0	point it at rod of life
661	0	stand on charles
662	0	drop hair dryer
663	0	climb out of pipe
664	0	put hand in liquid
665	0	hack terminal
666	0	gnusto taclor
667	0	get oar
668	0	take torch
669	0	get vase
670	0	throck weed
671	0	open jewelry box
672	0	show keys to michael
673	0	put all in toolkit
674	0	mount horse
675	0	get stamp
676	0	write 12 on cube
677	0	gnusto throck
678	0	drop drive
679	0	put sword down
680	1	k9, shoot door
681	0	get alpha
682	0	put bladder in sack
683	0	push second switch
684	0	drop flat key
685	0	put wire in slot
686	0	drop kitchen card
687	0	get letter opener
688	0	push bell
689	0	take dish
690	0	get ox
691	0	open dumpster
692	0	press 5
693	0	empty torch
694	0	drop shim
695	0	put sack in tesseract
696	0	touch mist
697	0	examine plans
698	0	get card
699	0	open towel
700	0	no
701	0	gnusto huncho
702	0	lie down
703	0	examine bench
704	0	bozbar horse
705	0	x floorboards
706	0	drop skink
707	0	x column
708	0	search ash
709	0	get note
710	0	drop vase
711	0	put cereal in pot
712	0	drop peridots
713	0	open jewellery box
714	0	put sprig in cauldron
715	0	get bean pole
716	0	show scrap to chuckles
717	0	lock door
718	0	drop green
719	0	read research paper
720	0	ask belboz about cube
721	0	insert capsule into reactor
722	0	open washing machine
723	0	rezrov gate
724	0	get brown paper
725	0	get x3, x4, x5, x6
726	0	drop newspaper
727	0	get figurine
728	0	drop beer can
729	0	call wpdl
730	0	stand in long line
731	1	turtle, follow me
732	0	x forcefield stud
733	0	say agamemnon
734	0	get wrought iron key
735	0	get string
736	0	put arrow in crossbow
737	0	get ekmek
738	0	push statue n
739	0	get firestone
740	0	get bone
741	0	take tinsel
742	0	show keepsake to knight
743	0	give umbrella to girl
744	0	get tube
745	0	x coffee
746	0	x dusty brick
747	0	get jewellery box
748	0	learn pulver
749	0	drop pouch
750	0	get chewed scroll
751	0	take wand
752	0	gloth dough
753	0	yomin barker
754	0	get all cards
755	0	take red powder
756	0	ask officer about convention
757	0	give towel to arthur
758	0	turn off machine
759	0	open cauldron
760	0	turn on electricity
761	0	shoot prey
762	0	point wand at menhir
763	0	put net on hole
764	0	drop dummy
765	0	drop booklet
766	0	get box and journal
767	0	drop pencil
768	0	drop lockpick
769	0	drop match
770	0	learn izyuk
771	0	pour wax on floor
772	0	get sack
773	0	turn it on
774	0	drop water
775	0	get sharp pick
776	0	read vellum scroll
777	0	take vellum scroll
778	0	read sports in newspaper
779	0	get acorns
780	0	give food to bear
781	0	ask harry about eddie smaldone
782	0	get bricks
783	0	x temple
784	0	put line in socket
785	0	drop portrait and bills
786	0	examine toadstool
787	0	take bottle
788	0	search refuse
789	0	show note to chuckles
790	0	wave staff
791	0	get pump
792	0	give case to harry
793	0	pour coffee in drain
794	0	launch
795	0	open aqua vial
796	0	smell smoke
797	1	ask wiggins to get garnet
798	0	light salt with bug
799	0	take sugar from pot
800	0	close cold box
801	0	get rusty knife
802	0	close tapestry
803	0	x mask
804	0	point it at goats
805	0	put peg in hole
806	0	put embers in coat
807	0	get pliers
808	0	exodus
809	0	play pool
810	0	press gray button
811	0	pour water on beanstalk
812	0	sleaze
813	0	remove handcuffs
814	0	lock door with key
815	0	cut line with knife
816	0	open bag
817	0	drop key
818	0	put celery in purse
819	0	get in web
820	0	put six coins in overhead
821	0	put pliers into thing
822	0	learn blorple
823	0	open gate
824	0	search pizza
825	0	ask about evidence
826	unknown	g
827	0	open wooden door
828	0	x bladder
829	0	take crowbar
830	0	get all
831	0	take flat key
832	0	read booklet
833	0	push railing
834	0	offer 300
835	0	x carpark
836	0	clip monster
837	0	get garter
838	0	drop jacket
839	0	search shape
840	0	get buoy
841	0	play whistle
842	0	drop crown
843	0	x sketch
844	0	inhale helium
845	0	take whistle
846	0	x globe
847	0	throw book at outcrop
848	0	x huge statue
849	0	get orange vial
850	0	get out
851	0	get brick
852	0	get heart from boat
853	0	break seal with pickaxe
854	0	gnusto krebf spell
855	0	read letter to woman
856	0	get box
857	0	shake branch
858	0	open umbrella
859	0	drop bucket
860	0	x carvings
861	0	swordfish
862	0	show violet to trent
863	0	take jar
864	0	look up wilhelm in album
865	0	talk to man
866	0	light flashlight
867	0	unlock grating with rusty key
868	0	x chair
869	0	say wheel
870	0	get flash
871	0	east
872	0	offer 400
873	0	dig
874	0	get wishbringer
875	0	drop hammer
876	0	fold paper
877	0	take x1,x2,x7,x8
878	0	x slot
879	0	pour water on coin
880	0	examine barrels
881	0	put opal cluster in knapsack
882	1	knight, open flagstone
883	0	clean skeleton with moss
884	0	examine cauldron
885	0	lift plywood cover
886	0	open stone door
887	0	examine moss
888	0	fill jug
889	0	x machine
890	0	x wall
891	0	wave handkerchief
892	0	unlock door with key
893	0	open secret panel
894	0	launch command
895	0	get towel
896	0	feed birds
897	0	x gnome
898	0	put brown rod in hole
899	0	take hoard
900	0	x kite
901	0	x leaf
902	0	show skull to bum
903	0	press buy
904	0	x bag
905	0	take vial
906	0	set throttle to fast
907	0	get eight
908	0	x pen
909	0	get soap
910	0	say yello
911	0	open front door
912	0	push locker east
913	0	drop brass key
914	0	take pigeon
915	0	x respirator
916	0	drop stand
917	0	give candy to lizard
918	0	push filthy s
919	0	search shelves
920	0	turn on switch
921	0	x crack
922	0	ask doc about syringe
923	0	get red, blue and green cake
924	0	x pipe
925	0	get smelly scroll
926	0	put white in toolkit
927	0	examine dresser
928	0	shout
929	0	examine huge bed
930	0	get gown
931	0	pull chain
932	0	wear wings
933	0	x pile
934	0	get pacquet, paper and crayon
935	0	get rasp
936	0	hit lamp
937	0	x treant
938	0	kick south wall
939	0	x compass
940	0	take flag
941	0	drop camera
942	0	drop aqua vial
943	0	search crates
944	0	open washing machine with poker
945	0	reach in chopper
946	1	turtle, se and get scroll then nw
947	0	x wheels
948	0	unlock bronze door with key
949	0	take envelope
950	0	take seven coins from basis
951	0	zemdor blue box
952	0	push coffin w
953	0	get torch
954	0	get flippers
955	1	roustabout, get net
956	0	close outer door
957	0	pull clean hook
958	0	unlock chest
959	0	foo
960	0	pull tinsel
961	0	open pizza box
962	0	x crane
963	0	turn door
964	0	put toner in slot
965	0	put it in hole
966	0	put eight on pack
967	0	move cover
968	0	dial 576-3190
969	0	give garnet to akbar
970	0	get red sphere
971	0	get page
972	0	open lab door
973	0	go chandelier
974	0	wait for johnny
975	0	follow mouse
976	0	read emerald scratch with glass
977	0	put bronze key on keyring
978	0	drop card
979	0	put bazooka on claw
980	0	drop dino
981	0	put it in receptacle
982	0	turn on flashlight
983	0	examine toaster
984	0	drop nugget
985	0	take scrap
986	0	give teddy to woman
987	0	put it in coffin
988	0	look under sill
989	0	cut clingfilm with knife
990	0	take comb
991	0	drop can
992	0	put link in chalice
993	0	x box
994	0	slide lower card through slot
995	0	drop spoon
996	0	get crossbow
997	0	wear air tank
998	0	move bench
999	0	get red card
1000	0	take rag
1001	0	x camera
1002	0	climb can
1003	0	x electronics
1004	0	land
1005	0	get line
1006	1	amy, leave
1007	0	unlock box with screwdriver
1008	0	x self
1009	0	x storm
1010	0	write cave on cube
1011	0	touch panel
1012	0	burn string
1013	0	take silver coin
1014	0	get off chair
1015	0	wave wand at magic porridge pot
1016	0	drop cardboardbox
1017	0	dock
1018	0	open vial
1019	0	open air supply system with tool
1020	0	say to twin "the combination is 639"
1021	0	x form
1022	0	x bulbs
1023	0	take glasses
1024	0	take plank
1025	0	push ball south
1026	0	look in displaycase
1027	0	take syringe
1028	0	x right screen
1029	0	insert beam in niches
1030	0	turn e
1031	0	look in closet
1032	0	insert good bedistor in cube
1033	0	ask for akbar
1034	0	take gothic key
1035	0	learn lesoch
1036	0	x pan
1037	0	press channel
1038	0	get matchbook
1039	0	put golden chalice in knapsack
1040	0	x grille
1041	0	gnusto gondar spell
1042	0	put umbrella on pool
1043	0	drop splinter
1044	0	put bladder in geyser
1045	0	take radio
1046	0	wait for 36 hours
1047	0	wave clover
1048	0	shake lamp
1049	0	clean podium
1050	0	drink potion
1051	0	get yellow card
1052	0	look in cabinet
1053	0	put flag on bed
1054	0	take note and card
1055	0	learn zifmia
1056	0	cut blue tassel
1057	0	kill skink
1058	0	examine fence
1059	0	get meter
1060	0	throw body in pit
1061	0	drop crumpled
1062	0	put silver in slot
1063	0	wave scroll
1064	0	drop stone
1065	0	drop mud
1066	0	climb ladder
1067	0	take 1
1068	0	drop crayon and pacquet
1069	0	sit in tiny little chair
1070	0	put piece in locket
1071	0	show blue to trent
1072	0	squeeze it
1073	0	get canary
1074	0	stand on beam
1075	0	rub bug
1076	0	get medicine bottle
1077	0	get diamonds
1078	0	x tower
1079	0	examine tide
1080	0	ask cheryl for hologram
1081	0	dig ground with axe
1082	0	shoot mushroom with crossbow
1083	0	get memo
1084	0	get indigo vial
1085	0	take cup
1086	0	x indicator
1087	0	read back of blue paper
1088	0	fix bucket with acorn
1089	0	wear balls
1090	0	remove brick with crowbar
1091	0	close breaker
1092	0	read torn
1093	0	gnusto tinsot
1094	0	hang bucket on third peg
1095	0	get zorkmid
1096	0	drop bandage
1097	0	mix cauldron with spoon
1098	0	put brick in hole
1099	0	put white rod in pot
1100	0	get maiden
1101	0	listen
1102	0	read huge tome
1103	0	drop bowl
1104	0	ahead
1105	0	take cereal
1106	0	huncho vase
1107	0	eat red goo
1108	0	put book in cabinet
1109	0	examine blossoms
1110	0	hammer scraps
1111	0	get can
1112	0	turn dial right
1113	0	read paper
1114	0	x powerup stud
1115	0	e
1116	0	take headphones
1117	0	dig rock with axe
1118	0	put decaf in pot
1119	0	put coal in furnace
1120	0	take old book
1121	0	close oven
1122	0	examine bird
1123	0	put all into thing
1124	0	drop mousetrap
1125	0	examine barrow
1126	0	search grass
1127	0	press sequence stud
1128	0	take fragment from zipper
1129	0	pull leaves
1130	0	break cabinet
1131	0	push wireless north
1132	0	x insect
1133	0	open drawer
1134	0	get staff
1135	0	adjust videophone
1136	0	look under seat
1137	0	take blue carpet
1138	0	enter door
1139	0	get silver locket
1140	0	put clock in pot
1141	0	remove gas mask
1142	0	x district attorney
1143	0	turn handle
1144	0	get crampons
1145	0	learn caskly
1146	0	x device
1147	1	tell floyd to go north
1148	0	untie horse
1149	0	get watch
1150	0	open cabinet
1151	0	read ruby scratch with glass
1152	0	plug hair dryer into wall
1153	0	examine screen
1154	0	insert green card in slot
1155	0	west
1156	1	prosser, lie in the mud
1157	0	look under cushion
1158	0	close shield
1159	0	pick cuffs with needle
1160	0	get passbook and room key
1161	0	get crown
1162	0	get jar
1163	0	take picture
1164	0	point to key
1165	0	throw meat in passage
1166	0	heat brown paper over
1167	0	answer phone
1168	0	eat peanuts
1169	0	x homing
1170	0	turn on walkie
1171	0	put stone in fire
1172	0	wear stethoscope
1173	0	get eight of wands
1174	0	take crumpled
1175	0	open back door
1176	0	look through binoculars at shelter
1177	0	open throttle
1178	0	eat tiny bowl of porridge
1179	0	z
1180	0	take toner
1181	0	get violet card
1182	0	ask allarah about white
1183	0	ride bird
1184	0	lower ladder
1185	0	ask morgan about dragon
1186	0	ring bell
1187	0	take shawm
1188	0	examine air tank
1189	0	open clam with trident
1190	0	blorple 9
1191	0	turn dial left 4
1192	0	unlock grate with keys
1193	0	examine porridge oats
1194	0	take icicle
1195	0	ask allarah about black
1196	0	examine spade
1197	0	take scrawled
1198	0	consult scriptures about planes
1199	0	pour vodka in cola
1200	0	lower basket
1201	0	show envelope to johnny
1202	0	x building
1203	0	take gun
1204	0	nw
1205	0	read moldy book
1206	0	x hermit
1207	0	open net
1208	0	south
1209	0	ask bly about problem
1210	0	get gold leaf scroll
1211	0	write 2 on cube
1212	0	ask george about gumball
1213	0	get fan
1214	0	look under table
1215	0	untie chain
1216	0	drop matchbox
1217	0	point it at me
1218	0	wear fish
1219	0	look shelf
1220	0	ask barkeep about thad
1221	0	close canteen
1222	0	press status stud
1223	0	get homing
1224	0	x cubicles
1225	0	pull slide
1226	0	examine glass case
1227	0	push pet
1228	0	press yellow button
1229	0	take pan
1230	1	anoint me
1231	0	carve my name on the memorial
1232	0	search oats
1233	0	x porous wall
1234	0	look at shadow
1235	0	take trophy
1236	0	put pouch under pipe
1237	0	ask coach for trophy
1238	0	x knife
1239	0	put pouch in toolkit
1240	0	take pillow
1241	0	weigh anchor
1242	0	close plate
1243	0	get 3
1244	0	gnusto zifmia spell
1245	0	turn gnomon
1246	0	buy peanuts
1247	0	stage
1248	0	longitude is 25
1249	0	drop mine
1250	0	press up button
1251	0	enter pram
1252	0	push moldy s
1253	0	rub lamp
1254	0	take white scroll
1255	0	x dispenser
1256	0	x watch
1257	0	put hand in hive
1258	0	scrape gum with card
1259	0	unlock northern door with flat key
1260	0	gnusto swanko
1261	0	get hook
1262	0	shoot rope with crossbow
1263	0	take limb
1264	0	x photograph
1265	0	look for pig
1266	0	move rail with bar
1267	0	leave bed
1268	0	aim bazooka at pod
1269	0	x knob
1270	0	press down
1271	0	take lens
1272	0	examine grimoire
1273	0	open stump
1274	1	dragon, open door
1275	0	look in mouth
1276	0	x brick
1277	0	give gram to alicia
1278	0	pull antenna
1279	0	get puzzle box
1280	0	open terminal
1281	0	ask pedlar about beans
1282	0	put red cake in pool
1283	0	get suit
1284	0	get crumpled scroll
1285	0	unlock box 600 with key
1286	0	push statue w
1287	0	inflate pile
1288	0	x information stud
1289	0	throw brown at black
1290	0	get apple
1291	0	fly kite
1292	0	look up 1420 in map
1293	0	examine fireplace
1294	0	get awl
1295	0	take stone
1296	0	x probe
1297	0	ask fairy godmother about horse
1298	0	open telescope
1299	0	drop wig
1300	0	give safe to mark
1301	0	remove cap
1302	0	climb down chimney
1303	0	look at ring
1304	0	get tea
1305	0	put card in pocket
1306	0	examine dish
1307	0	kill thief with nasty knife
1308	0	cut rope with dagger
1309	0	smash window with coffer
1310	0	examine pockets
1311	0	give silver to barker
1312	0	close furnace
1313	0	drink tea
1314	0	write chasm on featureless cube
1315	0	get club
1316	0	put all in zipper
1317	0	search ice
1318	0	open compartment
1319	0	shut up
1320	0	undress
1321	0	x me
1322	0	get brain
1323	0	gnusto malyon spell
1324	0	yell
1325	0	unlock door with wrought iron key
1326	0	get corn
1327	0	take keys with pole
1328	0	put canteen in knapsack
1329	0	search table
1330	0	get gold locket
1331	0	throw sand
1332	0	wake gnome
1333	0	push dionysus southeast
1334	0	get needle
1335	0	focus slide lens
1336	0	pull flower
1337	0	close locket
