ID	LABEL	TEXT
96	18	fie
97	52	drop multi
98	77	examine ash
99	77	x boots
100	6	kill thief with nasty knife
101	23	open packet
102	39	unlock gate
103	23	open cover
104	52	drop flask
105	52	drop necklace and dragon
106	3	look at queenie
107	32	get club
108	67	fill bath
109	54	climb idol
110	23	open air supply system with tool
111	52	drop antimacassar
112	48	note tables
113	12	push coffin n
114	17	turn on drive
115	19	close it
116	3	look at list
117	25	ask gnome about page
118	46	write cave on cube
119	51	cut blue tassel
120	2	look up kebarn in leshosh
121	52	drop meter
122	77	x cutout
123	53	show keys to michael
124	32	get bricks
125	18	gnusto malyon spell
126	18	liskon self
127	32	take flag
128	70	put all in zipper
129	25	ask george about frank
130	56	throw body in pit
131	32	get fire
132	70	put dynamite in toaster
133	21	wear shirt
134	15	put branch under boulder
135	12	push fountain
136	53	show envelope to johnny
137	18	covert
138	52	drop painting
139	32	get dagger
140	12	push boulders
141	15	put firewood on hearth
142	75	eat green
143	32	get gloves
144	3	look in it
145	25	ask delbin about minirva
146	43	read sapphire scratch with glass
147	77	examine box
148	32	get emerald
149	78	turn dial left
150	32	get garter
151	77	examine charles
152	15	put gum on ass
153	56	throw gun at herman
154	32	get lump
155	18	blorple 10
156	51	cut cable
157	18	gnusto shiny scroll
158	12	push pram south
159	68	city
160	32	get lamp
161	52	drop fruit
162	15	put beam under lintel
163	32	get oil can
164	47	enter pub
165	23	open matchbox
166	15	put chain on hook
167	77	examine waterfall
168	43	read instructions
169	32	get bag
170	77	x box
171	82	give brain to timelord
172	14	lower grate
173	70	put large plug in large receptacle
174	78	turn knob to high
175	77	x it
176	25	ask hacker about keys
177	52	drop firework
178	70	put gnomon in hole
179	32	take gold box
180	82	give pork to crocodile
181	82	give corn to bird
182	24	press emergency button
183	52	drop birdcage
184	15	put pack on gum
185	3	look at woods
186	52	drop pencil
187	19	close outer door
188	24	press east wall
189	17	turn on computestor
190	77	x key
191	63	touch
192	52	drop flat key
193	70	put sceptre in first socket
194	52	drop mirror
195	32	get topaz
196	78	turn crank
197	32	get new battery
198	52	drop pouch
199	75	eat red goo
200	32	get note
201	41	mouse, west
202	32	get pliers
203	70	put it in hole
204	67	fill bottle
205	36	strike rod of husbandry
206	43	read map
207	15	put flathead on circle
208	77	x cage
209	32	get homing
210	19	close cold box
211	58	insert shiny board in panel
212	18	gnusto liskon
213	32	get rapier
214	77	examine stamps
215	78	turn c
216	21	wear fur
217	77	examine splinter
218	2	look up trophy in history book
219	70	put shiny in pot
220	23	open secret panel
221	52	drop all except bread
222	32	get aqua vial
223	12	push knob
224	70	put flour in pan
225	77	examine post
226	70	put blue in glasses
227	77	x painting
228	80	dig in sand
229	77	examine ship
230	25	ask male about officer
231	53	show pole to gnome
232	77	x handle
233	15	put key on keyring
234	77	examine electrodes
235	24	press button
236	77	x contraption
237	41	in
238	23	open fur sack
239	17	turn on microphone
240	32	get salt
241	18	click on edit
242	39	unlock chest with brass key
243	73	stand on bench
244	82	give form to barman
245	4	set dial to 776
246	15	put long steel key on keyring
247	16	raise short pole
248	4	set right dial to 4
249	82	give gram to jim
250	32	get luck
251	18	blorple x10
252	24	press green
253	54	climb scarf
254	70	put entrails in body
255	51	cut clingfilm with knife
256	53	show note to chuckles
257	32	take green bottle
258	4	set compass to crane
259	70	put 10 in box
260	60	jump off equipment
261	77	examine bandage
262	24	press brown button
263	32	get pizza box
264	32	take gray rod
265	78	turn dial to 11
266	28	slide shuttle card through slot
267	70	put bauble in case
268	32	get spar
269	17	turn on electricity
270	38	break branch
271	25	ask alan about key
272	31	hole, e
273	32	get clothes
274	5	shoot pod with bazooka
275	52	drop magnet
276	77	x dent
277	12	push rock
278	23	open hatch
279	21	wear hat
280	32	take 10
281	32	get opal
282	53	show earth crystal to trent
283	77	x chairs
284	32	get diamond
285	59	say -120 to garrulous
286	32	get mine
287	12	push bookcase
288	77	x pedestal
289	77	examine thyme
290	78	turn it right 5
291	32	take dish
292	77	examine safe
293	32	get embers
294	28	slide c
295	12	push chandelier
296	35	search gnome
297	42	get out of cot
298	61	hit elf
299	2	look up squirrel in leshosh
300	43	read list
301	24	press lever
302	32	get puzzle box
303	77	x books
304	52	drop all but brain
305	18	manaz
306	41	fore
307	56	throw all but book into lower chute
308	4	set radio to 1170
309	70	put brown rod in hole
310	66	learn swanko
311	82	give food to bear
312	3	look in nest
313	77	examine walkie
314	32	take comb
315	52	drop key and brush
316	32	get bladder
317	52	drop flint
318	41	go north
319	77	x gauge
320	61	hit icicle with umbrella
321	32	get amulet and scroll
322	46	write 7 on cube
323	32	get electromagnet
324	32	get yellow
325	39	unlock door with key
326	23	open green bottle
327	53	show it to holmes
328	19	close hatch
329	32	get lens
330	70	put key in hole
331	8	wave beads
332	32	get jewelry
333	12	push blue
334	18	espnis thug
335	4	set slider to 31
336	32	get branch
337	32	get painting
338	83	drink medicine
339	31	dungeon master, turn dial to 8 and press button
340	3	look at little window
341	32	get magic porridge pot
342	52	drop cardboardbox
343	25	ask k9 about door
344	27	talk to boy
345	7	smell
346	3	look through binoculars at shelter
347	32	get off carpet
348	77	examine lever
349	66	learn frotz
350	32	take 3
351	38	break bottle
352	23	open locket
353	52	drop crampons
354	23	open manhole with crowbar
355	53	show $500
356	32	take envelope
357	19	close slot
358	18	pulver river
359	43	read newspaper
360	70	put new battery in torch
361	18	espnis idol
362	23	open pizza box
363	25	ask belboz about me
364	77	examine pedlar
365	32	take 4
366	43	read letter
367	35	search foundation
368	70	put packet in pot
369	77	examine white door
370	56	throw club at aquarium
371	77	examine moss
372	52	drop camera
373	52	drop matchbook
374	32	get coke and carton
375	52	drop knife and crowbar
376	47	enter cloud
377	35	search crates
378	70	put all in zipper except book
379	77	examine pigeons
380	52	drop package
381	53	show book to gnome
382	32	get letter opener
383	32	get piece of paper and business card
384	77	examine switch
385	22	ask coach for trophy
386	53	show brick to pig
387	70	put blue sphere in sapphire stand
388	52	drop matchbox
389	40	move block
390	77	examine cauldron
391	52	drop honey
392	41	go to pig
393	12	push joystick west
394	19	close shield
395	32	take gold key
396	32	get canary
397	58	insert film in film projector
398	32	get piece
399	66	learn huncho
400	71	pray
401	76	point at vodka
402	77	x crack
403	32	get dragon
404	18	frotz candle
405	77	examine goblin
406	41	go ledge
407	82	give form to female
408	70	put gold in plate
409	77	x cooler
410	23	open pot
411	52	drop head
412	24	press sequence stud
413	22	ask for akbar
414	55	light match
415	18	gnusto ozmoo spell
416	48	note sink
417	32	get implement
418	33	pour water on net
419	18	gnusto huncho
420	76	point rod of returning at me
421	23	open it
422	77	examine rope
423	23	open pouch
424	46	write 4 on cube
425	64	tie rope to railing
426	32	take fragment
427	52	drop match
428	58	insert slide in it
429	23	open secret door
430	37	remove fifth brick
431	32	get knapsack
432	32	get collar
433	63	touch panel
434	70	put ball in machine
435	52	drop blue paper and yellow paper
436	77	x gate
437	23	open purple book
438	33	pour cold porridge in gigantic bowl
439	13	pull railing
440	12	push red button
441	43	read hieroglyphs
442	43	read ripped
443	41	go to gnome
444	52	drop blanket
445	66	learn caskly
446	77	examine panel
447	39	unlock door with brass key
448	32	take burin from zipper
449	33	pour water on plant
450	53	show scrap to chuckles
451	41	east
452	77	examine wardrobe
453	32	get film
454	32	get etching
455	77	examine icicles
456	66	learn shazok
457	77	examine snooker table
458	77	examine tiny metal
459	12	push ball south
460	32	get brick
461	76	point it at metal
462	32	get eight of wands
463	82	give kappa to callimachus
464	12	push button 1
465	32	get earth crystal
466	52	drop fork
467	54	climb ladder
468	23	open access panel
469	76	point east
470	32	take dornberries
471	70	put invite in copier
472	25	ask fairy godmother about horse
473	39	unlock chain with brooch
474	32	get pork chops
475	25	ask gnome about mother
476	77	x keys
477	77	x boxes
478	59	plover
479	23	open safe
480	82	give gold key, portrait and bills to demon
481	52	drop bees
482	70	put berries in pan
483	58	insert opal cluster in fourth hole
484	77	examine log
485	53	show card to chuckles
486	74	turn off machine
487	63	touch generator
488	23	open stone door
489	32	get fish
490	32	take fragment from zipper
491	32	get red statuette
492	43	read faded
493	43	read ledger
494	77	x marker
495	23	open cabinet
496	32	get suit
497	5	shoot prey
498	47	dock
499	21	wear badge
500	77	examine blossoms
501	77	x door
502	12	push locker east
503	32	get toaster
504	70	put ace in projector
505	78	turn dial right 3
506	22	ask for pigeon
507	18	egdelp cabinet
508	32	get brain
509	63	touch thing with pole
510	23	open dresser
511	52	drop newspaper
512	32	get silver chalice
513	1	wake homer
514	51	cut branch with knife
515	66	learn izyuk spell
516	70	put bottle in zipper
517	78	turn gnomon
518	77	x block
519	32	get long steel key
520	77	x form
521	70	put ebony in northern niche
522	22	ask spirit for name
523	9	lie in tiny little bed
524	52	drop pole
525	76	point at cola
526	77	x arrangement
527	35	search grate
528	55	light firewood with match
529	32	get rusty knife
530	15	put flask under spout
531	82	give magazine to madman
532	39	unlock cabinet with key
533	35	search oats
534	77	x panels
535	25	ask dragon about trinket
536	61	hit comb
537	52	drop plotter
538	32	get crown
539	32	get scraps
540	47	enter tardis
541	52	drop letter
542	70	put diamond cluster in first hole
543	37	remove brick
544	32	get leaflet
545	82	give lens to norbert
546	82	give pork to wolf
547	32	get bananas
548	28	slide k
549	43	read notice
550	77	examine fusebox
551	23	open briefcase
552	35	search seat
553	77	examine herbs
554	52	drop hoard
555	77	examine notice
556	38	break wall
557	52	drop scrawled
558	12	push mountain
559	40	move crank
560	32	get torn square
561	33	pour fluid in hole
562	77	x chair
563	67	fill tank
564	77	examine rose
565	77	x hole
566	83	drink ochre potion
567	53	show box to guard
568	32	get lockpick
569	32	get violin, necklace, ruby, zorkmid, stamp, crown and dragon
570	70	put lemming in cage
571	23	open dumpster
572	37	remove shim
573	70	put red rod in hole
574	3	look in crack
575	53	show mouse to elephant
576	35	search boots
577	77	x huge statue
578	32	take hamburger
579	78	turn h
580	23	open closet
581	32	get amulet
582	59	say my name
583	60	jump to brown rock
584	69	sit on carpet
585	77	x forcefield stud
586	56	throw laser into void
587	32	get
588	21	wear robe
589	77	x electronics
590	13	pull branch
591	32	get chisel
592	32	take analgesic
593	32	get tobacco,knife,pipe
594	52	drop boots
595	78	turn ring to fourth symbol
596	23	open satchel
597	77	x coat
598	32	get key
599	18	click if-archive
600	32	get star
601	18	gnusto luncho
602	52	drop carton
603	52	drop key
604	30	play flute
605	55	light candle
606	25	ask george about beetlebaum
607	77	x console
608	70	put packet in pan
609	70	put bug in sack
610	32	take bread from zipper
611	32	get teapot
612	32	take damp scroll
613	32	take bowl
614	52	drop map
615	32	get mail
616	32	get box and journal
617	32	get heart from boat
618	32	get gem
619	32	get dynamite
620	23	open forge
621	25	ask delbin about ale
622	32	get off chair
623	3	look shelf
624	21	wear boots
625	49	drive to the monument
626	70	put bladder in sack
627	32	get newspaper
628	32	take dorkmid
629	55	light lamp
630	32	get white
631	33	pour water in silver chalice
632	52	drop cracked
633	23	open blue box
634	32	get opal cluster
635	2	look up eustacia in album
636	16	lift grate
637	27	talk to britney
638	4	set compass to swallow
639	53	show hand to urchin
640	70	put gray rod in pot
641	18	gnusto swanko
642	56	throw ball at umbrella
643	66	learn bozbar
644	32	get diamonds
645	76	point at blue carpet
646	4	set constellations to horse
647	52	drop nugget
648	77	examine boats
649	23	open box with tool
650	12	push rod
651	82	give jewels to guard
652	80	dig earth
653	25	ask alan about novel
654	70	put scraps in forge
655	71	pray to kraxis
656	23	open gate
657	32	get candle
658	77	x bones
659	82	give book to twin
660	77	x implementor
661	52	drop glasses
662	32	get flowerpot
663	17	turn on flashlight
664	32	get fig
665	46	write 9 on cube
666	56	throw rag at fire
667	52	drop screwdriver
668	32	get all from demijohn
669	32	get cloth
670	53	show ring to michael
671	77	examine door
672	27	talk to man
673	32	get mousetrap
674	82	give flask to bum
675	24	press information
676	32	get mug
677	13	pull mat
678	77	examine sculpture
679	18	blorple 4
680	52	drop pan
681	76	point it at thorns
682	28	slide t
683	12	push newspaper under door
684	39	unlock compartment
685	32	get page
686	32	take door
687	52	drop brown
688	18	gnusto vaxum spell
689	77	x computers
690	21	wear air tank
691	32	get brown paper
692	52	drop chain
693	47	enter window
694	82	give paper to girl
695	32	get coffer
696	43	read brittle scroll
697	32	get blueprint
698	52	drop candles
699	24	press project status stud
700	18	launch command
701	70	put coin in interest
702	77	x male
703	23	open shield
704	46	write 6 on cube
705	37	remove plug
706	2	look up mordecai in record
707	32	get tarot box
708	52	drop bottle
709	52	drop coconut
710	3	look at ron
711	77	examine fireplace
712	32	get pendant
713	23	open box
714	70	put ring, book in sack
715	12	push button 9
716	82	give drink to frank
717	76	point down
718	63	touch mirror
719	32	take it
720	32	get necklace
721	23	open cupboard
722	32	get diamond cluster
723	77	x flowers
724	23	open book
725	25	ask bum about anna
726	70	put pass in slot
727	77	examine rolls
728	18	frotz lantern
729	34	clean lump
730	23	open brown bottle
731	51	cut growth with cutter
732	61	hit bung with mace
733	77	x generator access
734	32	take can
735	43	read frayed scroll
736	77	x copier
737	9	lie down
738	15	put laudanum on pork
739	57	take off dress
740	77	examine blue statuette
741	61	hit board
742	39	unlock box with key
743	23	open icebox
744	52	drop axe
745	77	x cupboard
746	77	x curtain
747	77	x pass
748	77	x dragon
749	67	fill bowl
750	32	get wine
751	3	look in pit
752	23	open bag
753	77	examine lump
754	21	wear clothes
755	32	get padlock
756	32	take astrolabe
757	18	frotz coin
758	32	get flash
759	53	show brick to gnome
760	82	give gold locket to creature
761	32	get moss
762	37	remove frock
763	47	enter dory
764	77	x body
765	52	drop chair
766	52	drop pump
767	32	take feather
768	77	x forest
769	39	unlock handcuffs with key
770	18	click ftp
771	18	bekdab golem
772	23	open jar
773	64	tie chest to rope
774	77	x blank card
775	19	close panel
776	32	get beef
777	18	frotz bottle
778	32	get label
779	32	get black
780	82	give gram to andrea
781	77	examine hooks
782	32	get sword
783	82	give $56
784	43	read huge tome
785	32	get match
786	32	take bag
787	47	enter outflow pipe
788	25	ask allarah about white
789	32	get oil
790	72	answer "a well"
791	43	read notes
792	32	get accordion
793	20	k9, follow me
794	77	examine porridge oats
795	72	berknip
796	52	drop bird
797	15	put oak on table
798	32	get skis
799	52	drop book
800	68	3
801	32	get firestone
802	77	x old man
803	18	rewind tape
804	32	get figure
805	77	x chandelier
806	32	get brown
807	32	take all but pram
808	52	drop all
809	32	get bazooka
810	4	set center dial to 3
811	32	get food
812	25	ask bum about crypt
813	70	put pliers into thing
814	52	drop crayon and pacquet
815	81	smash padlock with pickaxe
816	77	examine screen
817	32	get test
818	43	read brochure
819	32	get sharp stone
820	77	x horriblis
821	32	take iron key
822	75	eat food
823	77	x book
824	55	light coal
825	32	get stained scroll
826	77	x indicator
827	32	get matchbox
828	18	gnusto crumpled
829	52	drop grater
830	32	get scalpel
831	12	push coffin w
832	77	x female
833	3	look in fissure
834	77	x car
835	32	get axe
836	37	remove gloves
837	62	buy bag
838	43	read crypt
839	32	take keys with pole
840	13	pull second peg
841	3	look for pig
842	53	show photograph to charles
843	77	examine switch b
844	25	ask gnome about prinout
845	32	get green
846	32	get glass
847	24	press start
848	32	take headphones
849	32	take butter
850	56	throw it
851	31	hole, w
852	70	put all in fireplace
853	77	x librarian
854	77	examine blue carpet
855	12	push bed
856	58	insert good bedistor in cube
857	32	get caliper
858	41	e
859	59	boo
860	32	get bauble
861	47	enter shower
862	77	examine gnomon
863	77	x generator
864	63	touch blue
865	54	climb can
866	18	gnusto taclor
867	32	get meter
868	22	ask hacker for master key
869	70	put glass in crack
870	23	open metal cover
871	82	give encyclopedia to marion
872	52	drop coin
873	23	open package
874	15	put flag on bed
875	77	x pan
876	77	examine tombs
877	52	drop bench
878	33	pour water on powder
879	20	follow ford
880	23	open filing cabinet
881	32	get bone
882	32	get improbability drive
883	47	enter access panel
884	39	unlock icebox with square key
885	42	get out of bed
886	32	get particule
887	19	close drawer
888	32	take club
889	77	examine body
890	15	put ladder under trap
891	52	drop egg
892	77	examine hive
893	11	shake lamp
894	18	frotz book
895	18	gnusto throck
896	32	get sash
897	77	examine dynamite
898	32	get indigo vial
899	77	examine magpie
900	32	get x12
901	70	put c battery in drill
902	32	get vase
903	32	get satchel
904	77	examine meteor
905	77	x column
906	17	turn on stove
907	52	drop hair dryer
908	70	put gold in toolkit
909	23	open envelope
910	43	read back of yellow paper
911	32	get wrought iron key
912	32	get kappa
913	17	turn on floyd
914	32	take flour from pot
915	18	egdelp golem
916	32	take eyes with tongs
917	23	open mailbox
918	82	give it to girl
919	43	read blackened
920	77	examine headphones
921	78	turn it on
922	32	get out
923	55	light candle with match
924	32	get matchbook
925	32	get treasure
926	32	take leaf
927	17	turn on space heater
928	32	get pencil
929	15	put oil on hatch
930	77	examine lemming
931	52	drop cork
932	12	push dispenser button
933	32	take garlic
934	32	take bandage
935	43	read page
936	70	put fluff in bag
937	41	northwest
938	32	get milkbottle
939	52	drop ring
940	32	get passbook and room key
941	35	search mess
942	81	smash case with broom
943	32	get oar
944	77	examine vegetable plot
945	52	drop cutter, flask and axe
946	3	l up terrock in leshosh
947	77	x invite
948	32	get chest
949	36	strike returning
950	40	move bench
951	32	take cube
952	2	consult scriptures about planes
953	77	x flue
954	41	d
955	23	open canteen
956	32	get all from cabinet
957	32	get gear
958	32	get canteen
959	12	push lever
960	66	learn melbor
961	14	lower flag
962	69	sit on chair
963	32	get teleportation card and battery
964	32	take blue carpet
965	23	open crypt
966	77	examine flytrap
967	77	x crossbow
968	70	put emerald in case
969	35	search picture of cat
970	32	get beer
971	32	take coin
972	53	show ledger to magistrate
973	52	drop all cubes
974	23	open office door
975	58	insert blue card in slot
976	43	read muddy scroll
977	32	get dead mouse
978	32	get head
979	21	wear locket
980	25	ask farmer about oyster
981	32	get booklet
982	77	examine fence
983	32	get stick
984	41	south
985	15	put peanut butter on celery
986	25	ask female about bar
987	13	pull line
988	32	get water
989	82	give bone to poodle
990	32	get portrait
991	23	open jeep
992	52	drop matches
993	32	take decaf from pot
994	70	put knife in purse
995	70	put round stone into grating
996	8	wave handkerchief
997	32	take black rod
998	77	x outcrop
999	23	open bottle
1000	32	take handkerchief
1001	78	turn dial left 4
1002	25	ask harry about eddie smaldone
1003	60	jump onto riser
1004	70	put mace cube in top right socket
1005	32	get featureless rod
1006	52	drop fifth brick
1007	68	jacket
1008	24	press forcefield
1009	77	x bed
1010	77	x drain
1011	70	put celery in purse
1012	18	gnusto snavig
1013	3	look in safe
1014	23	open floyd
1015	3	look at controls
1016	32	get guano, scroll and amber vial
1017	32	take butter from pot
1018	47	enter handcar
1019	9	lie on couch
1020	23	open shark repellent
1021	32	take grenade
1022	3	look at shadow
1023	42	exit scimitar
1024	27	talk to queenie
1025	39	unlock box with screwdriver
1026	77	x leaf
1027	12	push golden machine south
1028	15	put glob on case
1029	77	examine fawkes
1030	40	move bookshelf
1031	52	drop all except bottle
1032	32	get screwdriver
1033	25	ask male about daddy
1034	32	get dumbells
1035	32	get bracelet
1036	4	set second wheel to 2
1037	39	unlock door with keys
1038	82	give pumpkin to fairy godmother
1039	19	close circuit breaker
1040	77	x boat
1041	19	close raincoat
1042	18	liskon me
1043	32	get candy
1044	42	get out of boat
1045	32	get crossbow
1046	23	open desk
1047	56	throw it at rabbit
1048	2	look up cholok in leshosh
1049	25	ask detective about chelsea
1050	18	gnusto fweep spell
1051	21	wear balls
1052	32	get all but dagger
1053	46	write 5 on cube
1054	77	examine slipper
1055	32	get pacquet, paper and crayon
1056	77	x moss
1057	13	pull knob
1058	77	x east mural
1059	25	ask him about librarian
1060	23	open journal
1061	32	take dagger
1062	77	x control
1063	32	get antimacassar
1064	77	x kettle
1065	82	give eggs
1066	34	clean podium
1067	52	drop popcorn
1068	23	open kit
1069	32	take light
1070	82	give manual
1071	3	look in hole
1072	70	put golden chalice in knapsack
1073	77	examine mesa
1074	32	get bread
1075	18	blorple 5
1076	43	read prayer
1077	32	get dragon and paper
1078	0	listen to girl
1079	52	drop all but pincer
1080	32	get string
1081	77	x kite
1082	82	give headdress to shaman
1083	18	gnusto ledak
1084	39	unlock box 600 with key
1085	57	take off jacket
1086	17	turn on hair dryer
1087	23	open historical
1088	35	search snow
1089	70	put all in pocket
1090	47	enter waterfall
1091	32	get sceptre
1092	52	drop crumpled
1093	82	give card to alan
1094	77	x cubicles
1095	70	put ebony in southern niche
1096	4	set fifth wheel to 3
1097	32	get sack
1098	15	put it on yellowed paper
1099	70	put pan in water
1100	55	light gas
1101	37	remove old battery
1102	16	raise beam
1103	56	throw sceptre in boat
1104	32	take circuit
1105	18	exex turtle
1106	52	drop dino
1107	21	wear cloak
1108	5	shoot thad
1109	32	get porridge oats
1110	77	x grille
1111	25	ask k9 about sequence
1112	32	get rods from sack
1113	18	ozmoo myself
1114	23	open car
1115	18	gnusto gloth
1116	32	get nugget
1117	70	put opener in keyhole
1118	32	take blue
1119	43	read of unseen terror
1120	3	look in cauldron
1121	70	put pouch in toolkit
1122	77	examine mousetrap
1123	40	move moose
1124	18	gnusto caskly
1125	47	enter cab
1126	32	take ebony
1127	32	take clover
1128	77	x me
1129	35	search bones
1130	3	l in hatch
1131	18	fweep me
1132	32	get violet card
1133	32	get hammer
1134	52	drop all but lens
1135	37	remove brick with crowbar
1136	21	wear sack
1137	77	x papers
1138	7	smell car
1139	3	look in box
1140	24	press blue
1141	51	cut coconut with axe
1142	77	examine enclosure
1143	52	drop knapsack
1144	70	put red cake in pool
1145	53	show ruby to pigeon
1146	77	examine urchin
1147	15	put clover on coin
1148	32	get bomb
1149	32	get ruby
1150	56	throw bottle at thing
1151	66	learn izyuk
1152	70	put bit in tea
1153	32	get rasp
1154	70	put it in bag
1155	32	get pistol
1156	25	ask him about nelson
1157	20	follow pig
1158	13	pull lining
1159	52	drop journal and key
1160	35	search ice
1161	32	get pages
1162	52	drop balsa wood beam
1163	76	point it at me
1164	52	drop carpet
1165	18	feeyuk me
1166	77	examine plans
1167	15	put copper key on keyring
1168	77	examine winch
1169	32	get bird
1170	77	examine coconuts
1171	77	x bag
1172	63	touch mist
1173	32	get needle
1174	42	get out of golden machine
1175	18	huncho vase
1176	5	shoot rope with crossbow
1177	70	put brick in hole
1178	32	get rubies
1179	70	put card in pocket
1180	32	get relay
1181	70	put ladder across rift
1182	56	throw axe at cord
1183	3	look at mural
1184	39	unlock chain with key
1185	62	buy candy from hawker
1186	12	push golden machine east
1187	33	pour milk in cauldron
1188	37	remove bandage
1189	13	pull quartz
1190	32	get pickaxe
1191	3	look behind painting
1192	21	wear cap
1193	77	examine wight
1194	32	get paper
1195	41	go under wall
1196	17	turn on lamp
1197	32	get ticket
1198	15	put ash on journal
1199	18	nitfol frogs
1200	78	turn ring to third symbol
1201	2	look up elijah inrecord
1202	3	l in cabinet
1203	12	push dionysus southwest
1204	77	examine children
1205	66	learn lesoch
1206	32	take flimsy scroll
1207	70	put red sphere in pot
1208	25	ask barman about job
1209	3	look in crypt
1210	43	read parchment
1211	70	put egg in pan
1212	23	open crate with poker
1213	23	open lid with spade
1214	18	malyon idol
1215	52	drop it
1216	32	get tray
1217	32	get kitchen card and upper card
1218	32	take amethysts
1219	42	get out of basket
1220	32	take clock
1221	32	take crowbar
1222	77	x hat
1223	32	take icicle
1224	77	x bowl
1225	31	repeatedly "turn sceptre" until the coffin opens
1226	24	press down button
1227	66	learn fiznav
1228	31	hole, n
1229	77	x button
1230	15	put gear on post
1231	33	pour liquid on slime
1232	27	talk to sleaze
1233	3	look in mouth
1234	32	get x3, x4, x5, x6
1235	82	give pass to sleaze
1236	13	pull clean hook
1237	77	examine refuse
1238	52	drop red hat
1239	79	burn rope with candle
1240	77	x insect
1241	43	read journal
1242	24	press north wall
1243	19	close oven
1244	82	give candy to lizard
1245	32	take carpet
1246	33	pour water on beanstalk
1247	52	drop decaf
1248	12	push autopilot button
1249	52	drop shield
1250	32	take brown rod
1251	70	put black rod in hole
1252	32	get bottle
1253	62	buy beer
1254	77	examine lights
1255	52	drop all bricks
1256	8	wave spar
1257	82	give box of chocolates to jemima
1258	32	get microphone
1259	32	ask wiggins to get garnet
1260	47	enter stall
1261	32	get scroll
1262	55	light newspaper with pipe
1263	43	read label
1264	32	take beam from southern niche
1265	77	x fuse
1266	59	exodus
1267	28	slide n
1268	61	hit creature with hook
1269	32	get orb
1270	70	put sack in tesseract
1271	47	enter curtain
1272	25	ask george about bag
1273	3	look at ring
1274	35	search clothes
1275	12	push filthy n
1276	32	get parcel from cupboard
1277	32	get safe
1278	18	gnusto rezrov spell
1279	57	take off scarf
1280	15	put ladder under tree
1281	32	take beads
1282	32	get spray
1283	23	open cauldron
1284	77	examine satellite
1285	82	dragon, give ring to me
1286	70	put match in wax
1287	78	turn roller on
1288	22	ask mary for ladder
1289	82	give garnet to akbar
1290	82	give case to harry
1291	52	drop clock
1292	33	pour water on detective
1293	77	x electric panel
1294	49	drive to covent garden
1295	77	examine bench
1296	70	put chalice in case
1297	70	put crystal in space
1298	12	push moldy s
1299	59	say alakazam
1300	2	look up edward in record
1301	32	take celery
1302	43	read blueprint
1303	77	x k9
1304	18	foblub yupple
1305	51	cut blue wire
1306	18	gnusto tinsot
1307	32	get card
1308	32	get tools
1309	50	wait
1310	15	put kettle on stove
1311	18	frotz me
1312	28	slide a
1313	41	mouse, south
1314	32	take bronze coin from left pan
1315	25	ask computestor about videophone
1316	25	ask fairy godmother about cinderella
1317	78	turn it
1318	66	learn blorple
1319	52	drop myrrh
1320	70	put moss in nest
1321	82	give paper to professor
1322	15	put gold coin on right
1323	32	get lamp, glass and ampoule
1324	32	take all from basis
1325	25	ask hermit about exit
1326	68	2
1327	77	x clingfilm
1328	43	read leaflet
1329	77	examine boy
1330	18	gnusto zifmia spell
1331	32	get novel
1332	32	get arrow
1333	53	show note to charles
1334	32	take card
1335	63	touch pad
